,EquipGrp,Grade,GradeT,DisplayStat,StatT,Chance,Duration,MinLvl,MaxLvl,StatValue
2453,Weapon,Epic,Prime,3% chance to recover MP when attacking.,Perc,0.03,0,31,40,29
2454,Weapon,Epic,Prime,3% chance to recover MP when attacking.,Perc,0.03,0,41,50,32
2455,Weapon,Epic,Prime,3% chance to recover MP when attacking.,Perc,0.03,0,51,60,35
2456,Weapon,Epic,Prime,3% chance to recover MP when attacking.,Perc,0.03,0,61,70,38
2457,Weapon,Epic,Prime,3% chance to recover MP when attacking.,Perc,0.03,0,71,80,41
2458,Weapon,Epic,Prime,3% chance to recover MP when attacking.,Perc,0.03,0,81,90,44
2459,Weapon,Epic,Prime,3% chance to recover MP when attacking.,Perc,0.03,0,91,100,47
2460,Weapon,Epic,Prime,3% chance to recover MP when attacking.,Perc,0.03,0,101,110,50
2461,Weapon,Epic,Prime,3% chance to recover MP when attacking.,Perc,0.03,0,111,300,53
2462,Weapon,Epic,Prime,Ignore Monster's DEF,Perc,1.0,0, 50 ,300,3%
2463,Weapon,Unique,Prime,STR%,Perc,1.0,0,0,30,3%
2464,Weapon,Unique,Prime,STR%,Perc,1.0,0,31,70,6%
2465,Weapon,Unique,Prime,STR%,Perc,1.0,0,71,300,9%
2466,Weapon,Unique,Prime,DEX%,Perc,1.0,0,0,30,3%
2467,Weapon,Unique,Prime,DEX%,Perc,1.0,0,31,70,6%
2468,Weapon,Unique,Prime,DEX%,Perc,1.0,0,71,300,9%
2469,Weapon,Unique,Prime,INT%,Perc,1.0,0,0,30,3%
2470,Weapon,Unique,Prime,INT%,Perc,1.0,0,31,70,6%
2471,Weapon,Unique,Prime,INT%,Perc,1.0,0,71,300,9%
2472,Weapon,Unique,Prime,LUK%,Perc,1.0,0,0,30,3%
2473,Weapon,Unique,Prime,LUK%,Perc,1.0,0,31,70,6%
2474,Weapon,Unique,Prime,LUK%,Perc,1.0,0,71,300,9%
2475,Weapon,Unique,Prime,Weapon ATT%,Perc,1.0,0,0,30,3%
2476,Weapon,Unique,Prime,Weapon ATT%,Perc,1.0,0,31,70,6%
2477,Weapon,Unique,Prime,Weapon ATT%,Perc,1.0,0,71,300,9%
2478,Weapon,Unique,Prime,Magic ATT%,Perc,1.0,0,0,30,3%
2479,Weapon,Unique,Prime,Magic ATT%,Perc,1.0,0,31,70,6%
2480,Weapon,Unique,Prime,Magic ATT%,Perc,1.0,0,71,300,9%
2481,Weapon,Unique,Prime,Damage%,Perc,1.0,0,0,30,3%
2482,Weapon,Unique,Prime,Damage%,Perc,1.0,0,31,70,6%
2483,Weapon,Unique,Prime,Damage%,Perc,1.0,0,71,300,9%
2484,Weapon,Unique,Prime,Critical Rate%,Perc,1.0,0,0,30,3%
2485,Weapon,Unique,Prime,Critical Rate%,Perc,1.0,0,31,70,6%
2486,Weapon,Unique,Prime,Critical Rate%,Perc,1.0,0,71,300,9%
2487,Weapon,Unique,Prime,MaxHP%,Perc,1.0,0,0,20,2%
2488,Weapon,Unique,Prime,MaxHP%,Perc,1.0,0,21,50,3%
2489,Weapon,Unique,Prime,MaxHP%,Perc,1.0,0,51,90,5%
2490,Weapon,Unique,Prime,MaxHP%,Perc,1.0,0,91,300,7%
2491,Weapon,Unique,Prime,MaxMP%,Perc,1.0,0,0,20,2%
2492,Weapon,Unique,Prime,MaxMP%,Perc,1.0,0,21,50,3%
2493,Weapon,Unique,Prime,MaxMP%,Perc,1.0,0,51,90,5%
2494,Weapon,Unique,Prime,MaxMP%,Perc,1.0,0,91,300,7%
2495,Weapon,Unique,Prime,All Stats%,Perc,1.0,0,0,30,2%
2496,Weapon,Unique,Prime,All Stats%,Perc,1.0,0,31,70,4%
2497,Weapon,Unique,Prime,All Stats%,Perc,1.0,0,71,300,6%
2498,Weapon,Unique,Prime,Damage to Boss Monsters,Perc,1.0,0, 50 ,300,12%
2499,Weapon,Unique,Prime,Ignore Monster's DEF,Perc,1.0,0, 50 ,300,4%
2500,Weapon,Unique,Prime,15% chance to recover HP when attacking.,Perc,0.15,0,0,10,40
2501,Weapon,Unique,Prime,15% chance to recover HP when attacking.,Perc,0.15,0,11,20,45
2502,Weapon,Unique,Prime,15% chance to recover HP when attacking.,Perc,0.15,0,21,30,50
2503,Weapon,Unique,Prime,15% chance to recover HP when attacking.,Perc,0.15,0,31,40,55
2504,Weapon,Unique,Prime,15% chance to recover HP when attacking.,Perc,0.15,0,41,50,60
2505,Weapon,Unique,Prime,15% chance to recover HP when attacking.,Perc,0.15,0,51,60,65
2506,Weapon,Unique,Prime,15% chance to recover HP when attacking.,Perc,0.15,0,61,70,70
2507,Weapon,Unique,Prime,15% chance to recover HP when attacking.,Perc,0.15,0,71,80,75
2508,Weapon,Unique,Prime,15% chance to recover HP when attacking.,Perc,0.15,0,81,90,80
2509,Weapon,Unique,Prime,15% chance to recover HP when attacking.,Perc,0.15,0,91,100,85
2510,Weapon,Unique,Prime,15% chance to recover HP when attacking.,Perc,0.15,0,101,110,90
2511,Weapon,Unique,Prime,15% chance to recover HP when attacking.,Perc,0.15,0,111,300,95
2512,Weapon,Unique,Prime,15% chance to recover MP when attacking.,Perc,0.15,0,0,10,40
2513,Weapon,Unique,Prime,15% chance to recover MP when attacking.,Perc,0.15,0,11,20,45
2514,Weapon,Unique,Prime,15% chance to recover MP when attacking.,Perc,0.15,0,21,30,50
2515,Weapon,Unique,Prime,15% chance to recover MP when attacking.,Perc,0.15,0,31,40,55
2516,Weapon,Unique,Prime,15% chance to recover MP when attacking.,Perc,0.15,0,41,50,60
2517,Weapon,Unique,Prime,15% chance to recover MP when attacking.,Perc,0.15,0,51,60,65
2518,Weapon,Unique,Prime,15% chance to recover MP when attacking.,Perc,0.15,0,61,70,70
2519,Weapon,Unique,Prime,15% chance to recover MP when attacking.,Perc,0.15,0,71,80,75
2520,Weapon,Unique,Prime,15% chance to recover MP when attacking.,Perc,0.15,0,81,90,80
2521,Weapon,Unique,Prime,15% chance to recover MP when attacking.,Perc,0.15,0,91,100,85
2522,Weapon,Unique,Prime,15% chance to recover MP when attacking.,Perc,0.15,0,101,110,90
2523,Weapon,Unique,Prime,15% chance to recover MP when attacking.,Perc,0.15,0,111,300,95
2524,Weapon,Unique,Prime,STR +1 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
2525,Weapon,Unique,Prime,DEX +1 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
2526,Weapon,Unique,Prime,INT +1 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
2527,Weapon,Unique,Prime,LUK +1 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
2528,Weapon,Legendary,Prime,STR%,Perc,1.0,0,0,30,6%
2529,Weapon,Legendary,Prime,STR%,Perc,1.0,0,31,70,9%
2530,Weapon,Legendary,Prime,STR%,Perc,1.0,0,71,300,12%
2531,Weapon,Legendary,Prime,DEX%,Perc,1.0,0,0,30,6%
2532,Weapon,Legendary,Prime,DEX%,Perc,1.0,0,31,70,9%
2533,Weapon,Legendary,Prime,DEX%,Perc,1.0,0,71,300,12%
2534,Weapon,Legendary,Prime,INT%,Perc,1.0,0,0,30,6%
2535,Weapon,Legendary,Prime,INT%,Perc,1.0,0,31,70,9%
2536,Weapon,Legendary,Prime,INT%,Perc,1.0,0,71,300,12%
2537,Weapon,Legendary,Prime,LUK%,Perc,1.0,0,0,30,6%
2538,Weapon,Legendary,Prime,LUK%,Perc,1.0,0,31,70,9%
2539,Weapon,Legendary,Prime,LUK%,Perc,1.0,0,71,300,12%
2540,Weapon,Legendary,Prime,Weapon ATT%,Perc,1.0,0,0,30,6%
2541,Weapon,Legendary,Prime,Weapon ATT%,Perc,1.0,0,31,70,9%
2542,Weapon,Legendary,Prime,Weapon ATT%,Perc,1.0,0,71,300,12%
2543,Weapon,Legendary,Prime,Magic ATT%,Perc,1.0,0,0,30,6%
2544,Weapon,Legendary,Prime,Magic ATT%,Perc,1.0,0,31,70,9%
2545,Weapon,Legendary,Prime,Magic ATT%,Perc,1.0,0,71,300,12%
2546,Weapon,Legendary,Prime,Damage%,Perc,1.0,0,0,30,6%
2547,Weapon,Legendary,Prime,Damage%,Perc,1.0,0,31,70,9%
2548,Weapon,Legendary,Prime,Damage%,Perc,1.0,0,71,300,12%
2549,Weapon,Legendary,Prime,Critical Rate%,Perc,1.0,0,0,30,6%
2550,Weapon,Legendary,Prime,Critical Rate%,Perc,1.0,0,31,70,9%
2551,Weapon,Legendary,Prime,Critical Rate%,Perc,1.0,0,71,300,12%
2552,Weapon,Legendary,Prime,MaxHP%,Perc,1.0,0,0,20,3%
2553,Weapon,Legendary,Prime,MaxHP%,Perc,1.0,0,21,50,5%
2554,Weapon,Legendary,Prime,MaxHP%,Perc,1.0,0,51,90,7%
2555,Weapon,Legendary,Prime,MaxHP%,Perc,1.0,0,91,300,10%
2556,Weapon,Legendary,Prime,MaxMP%,Perc,1.0,0,0,20,3%
2557,Weapon,Legendary,Prime,MaxMP%,Perc,1.0,0,21,50,5%
2558,Weapon,Legendary,Prime,MaxMP%,Perc,1.0,0,51,90,7%
2559,Weapon,Legendary,Prime,MaxMP%,Perc,1.0,0,91,300,10%
2560,Weapon,Legendary,Prime,All Stats%,Perc,1.0,0,0,30,3%
2561,Weapon,Legendary,Prime,All Stats%,Perc,1.0,0,31,70,6%
2562,Weapon,Legendary,Prime,All Stats%,Perc,1.0,0,71,300,9%
2563,Weapon,Legendary,Prime,Damage to Boss Monsters,Perc,1.0,0, 50 ,300,18%
2564,Weapon,Legendary,Prime,Ignore Monster's DEF,Perc,1.0,0, 50 ,300,5%
2565,Weapon,Legendary,Prime,STR +2 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
2566,Weapon,Legendary,Prime,DEX +2 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
2567,Weapon,Legendary,Prime,INT +2 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
2568,Weapon,Legendary,Prime,LUK +2 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
2569,Weapon,Legendary,Prime,Weapon ATT +1 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
2570,Weapon,Legendary,Prime,Magic ATT +1 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
2571,Emblem,Rare,Non prime,STR,Flat,1.0,0,0,20,1
2572,Emblem,Rare,Non prime,STR,Flat,1.0,0,21,40,2
2573,Emblem,Rare,Non prime,STR,Flat,1.0,0,41,50,3
2574,Emblem,Rare,Non prime,STR,Flat,1.0,0,51,70,4
2575,Emblem,Rare,Non prime,STR,Flat,1.0,0,71,90,5
2576,Emblem,Rare,Non prime,STR,Flat,1.0,0,91,300,6
2577,Emblem,Rare,Non prime,DEX,Flat,1.0,0,0,20,1
2578,Emblem,Rare,Non prime,DEX,Flat,1.0,0,21,40,2
2579,Emblem,Rare,Non prime,DEX,Flat,1.0,0,41,50,3
2580,Emblem,Rare,Non prime,DEX,Flat,1.0,0,51,70,4
2581,Emblem,Rare,Non prime,DEX,Flat,1.0,0,71,90,5
2582,Emblem,Rare,Non prime,DEX,Flat,1.0,0,91,300,6
2583,Emblem,Rare,Non prime,INT,Flat,1.0,0,0,20,1
2584,Emblem,Rare,Non prime,INT,Flat,1.0,0,21,40,2
2585,Emblem,Rare,Non prime,INT,Flat,1.0,0,41,50,3
2586,Emblem,Rare,Non prime,INT,Flat,1.0,0,51,70,4
2587,Emblem,Rare,Non prime,INT,Flat,1.0,0,71,90,5
2588,Emblem,Rare,Non prime,INT,Flat,1.0,0,91,300,6
2589,Emblem,Rare,Non prime,LUK,Flat,1.0,0,0,20,1
2590,Emblem,Rare,Non prime,LUK,Flat,1.0,0,21,40,2
2591,Emblem,Rare,Non prime,LUK,Flat,1.0,0,41,50,3
2592,Emblem,Rare,Non prime,LUK,Flat,1.0,0,51,70,4
2593,Emblem,Rare,Non prime,LUK,Flat,1.0,0,71,90,5
2594,Emblem,Rare,Non prime,LUK,Flat,1.0,0,91,300,6
2595,Emblem,Rare,Non prime,Weapon ATT,Flat,1.0,0,0,20,1
2596,Emblem,Rare,Non prime,Weapon ATT,Flat,1.0,0,21,40,2
2597,Emblem,Rare,Non prime,Weapon ATT,Flat,1.0,0,41,60,3
2598,Emblem,Rare,Non prime,Weapon ATT,Flat,1.0,0,61,80,4
2599,Emblem,Rare,Non prime,Weapon ATT,Flat,1.0,0,81,90,5
2600,Emblem,Rare,Non prime,Weapon ATT,Flat,1.0,0,91,300,6
2601,Emblem,Rare,Non prime,Magic ATT,Flat,1.0,0,0,20,1
2602,Emblem,Rare,Non prime,Magic ATT,Flat,1.0,0,21,40,2
2603,Emblem,Rare,Non prime,Magic ATT,Flat,1.0,0,41,60,3
2604,Emblem,Rare,Non prime,Magic ATT,Flat,1.0,0,61,80,4
2605,Emblem,Rare,Non prime,Magic ATT,Flat,1.0,0,81,90,5
2606,Emblem,Rare,Non prime,Magic ATT,Flat,1.0,0,91,300,6
2607,Emblem,Rare,Non prime,Speed,Flat,1.0,0,0,30,1
2608,Emblem,Rare,Non prime,Speed,Flat,1.0,0,31,70,2
2609,Emblem,Rare,Non prime,Speed,Flat,1.0,0,71,110,3
2610,Emblem,Rare,Non prime,Speed,Flat,1.0,0,111,300,4
2611,Emblem,Rare,Non prime,Jump,Flat,1.0,0,0,30,1
2612,Emblem,Rare,Non prime,Jump,Flat,1.0,0,31,70,2
2613,Emblem,Rare,Non prime,Jump,Flat,1.0,0,71,110,3
2614,Emblem,Rare,Non prime,Jump,Flat,1.0,0,111,300,4
2615,Emblem,Rare,Non prime,MaxHP,Flat,1.0,0,0,10,5
2616,Emblem,Rare,Non prime,MaxHP,Flat,1.0,0,11,20,10
2617,Emblem,Rare,Non prime,MaxHP,Flat,1.0,0,21,30,15
2618,Emblem,Rare,Non prime,MaxHP,Flat,1.0,0,31,40,20
2619,Emblem,Rare,Non prime,MaxHP,Flat,1.0,0,41,50,25
2620,Emblem,Rare,Non prime,MaxHP,Flat,1.0,0,51,60,30
2621,Emblem,Rare,Non prime,MaxHP,Flat,1.0,0,61,70,35
2622,Emblem,Rare,Non prime,MaxHP,Flat,1.0,0,71,80,40
2623,Emblem,Rare,Non prime,MaxHP,Flat,1.0,0,81,90,45
2624,Emblem,Rare,Non prime,MaxHP,Flat,1.0,0,91,100,50
2625,Emblem,Rare,Non prime,MaxHP,Flat,1.0,0,101,110,55
2626,Emblem,Rare,Non prime,MaxHP,Flat,1.0,0,111,300,60
2627,Emblem,Rare,Non prime,MaxMP,Flat,1.0,0,0,10,5
2628,Emblem,Rare,Non prime,MaxMP,Flat,1.0,0,11,20,10
2629,Emblem,Rare,Non prime,MaxMP,Flat,1.0,0,21,30,15
2630,Emblem,Rare,Non prime,MaxMP,Flat,1.0,0,31,40,20
2631,Emblem,Rare,Non prime,MaxMP,Flat,1.0,0,41,50,25
2632,Emblem,Rare,Non prime,MaxMP,Flat,1.0,0,51,60,30
2633,Emblem,Rare,Non prime,MaxMP,Flat,1.0,0,61,70,35
2634,Emblem,Rare,Non prime,MaxMP,Flat,1.0,0,71,80,40
2635,Emblem,Rare,Non prime,MaxMP,Flat,1.0,0,81,90,45
2636,Emblem,Rare,Non prime,MaxMP,Flat,1.0,0,91,100,50
2637,Emblem,Rare,Non prime,MaxMP,Flat,1.0,0,101,110,55
2638,Emblem,Rare,Non prime,MaxMP,Flat,1.0,0,111,300,60
2639,Emblem,Rare,Non prime,DEF,Flat,1.0,0,0,10,5
2640,Emblem,Rare,Non prime,DEF,Flat,1.0,0,11,20,10
2641,Emblem,Rare,Non prime,DEF,Flat,1.0,0,21,30,15
2642,Emblem,Rare,Non prime,DEF,Flat,1.0,0,31,40,20
2643,Emblem,Rare,Non prime,DEF,Flat,1.0,0,41,50,25
2644,Emblem,Rare,Non prime,DEF,Flat,1.0,0,51,60,30
2645,Emblem,Rare,Non prime,DEF,Flat,1.0,0,61,70,35
2646,Emblem,Rare,Non prime,DEF,Flat,1.0,0,71,80,40
2647,Emblem,Rare,Non prime,DEF,Flat,1.0,0,81,90,45
2648,Emblem,Rare,Non prime,DEF,Flat,1.0,0,91,100,50
2649,Emblem,Rare,Non prime,DEF,Flat,1.0,0,101,110,55
2650,Emblem,Rare,Non prime,DEF,Flat,1.0,0,111,300,60
2651,Emblem,Rare,Prime,STR,Flat,1.0,0,0,20,2
2652,Emblem,Rare,Prime,STR,Flat,1.0,0,21,40,4
2653,Emblem,Rare,Prime,STR,Flat,1.0,0,41,50,6
2654,Emblem,Rare,Prime,STR,Flat,1.0,0,51,70,8
2655,Emblem,Rare,Prime,STR,Flat,1.0,0,71,90,10
2656,Emblem,Rare,Prime,STR,Flat,1.0,0,91,300,12
2657,Emblem,Rare,Prime,DEX,Flat,1.0,0,0,20,2
2658,Emblem,Rare,Prime,DEX,Flat,1.0,0,21,40,4
2659,Emblem,Rare,Prime,DEX,Flat,1.0,0,41,50,6
2660,Emblem,Rare,Prime,DEX,Flat,1.0,0,51,70,8
2661,Emblem,Rare,Prime,DEX,Flat,1.0,0,71,90,10
2662,Emblem,Rare,Prime,DEX,Flat,1.0,0,91,300,12
2663,Emblem,Rare,Prime,INT,Flat,1.0,0,0,20,2
2664,Emblem,Rare,Prime,INT,Flat,1.0,0,21,40,4
2665,Emblem,Rare,Prime,INT,Flat,1.0,0,41,50,6
2666,Emblem,Rare,Prime,INT,Flat,1.0,0,51,70,8
2667,Emblem,Rare,Prime,INT,Flat,1.0,0,71,90,10
2668,Emblem,Rare,Prime,INT,Flat,1.0,0,91,300,12
2669,Emblem,Rare,Prime,LUK,Flat,1.0,0,0,20,2
2670,Emblem,Rare,Prime,LUK,Flat,1.0,0,21,40,4
2671,Emblem,Rare,Prime,LUK,Flat,1.0,0,41,50,6
2672,Emblem,Rare,Prime,LUK,Flat,1.0,0,51,70,8
2673,Emblem,Rare,Prime,LUK,Flat,1.0,0,71,90,10
2674,Emblem,Rare,Prime,LUK,Flat,1.0,0,91,300,12
2675,Emblem,Rare,Prime,Weapon ATT,Flat,1.0,0,0,20,2
2676,Emblem,Rare,Prime,Weapon ATT,Flat,1.0,0,21,40,4
2677,Emblem,Rare,Prime,Weapon ATT,Flat,1.0,0,41,60,6
2678,Emblem,Rare,Prime,Weapon ATT,Flat,1.0,0,61,80,8
2679,Emblem,Rare,Prime,Weapon ATT,Flat,1.0,0,81,90,10
2680,Emblem,Rare,Prime,Weapon ATT,Flat,1.0,0,91,300,12
2681,Emblem,Rare,Prime,Magic ATT,Flat,1.0,0,0,20,2
2682,Emblem,Rare,Prime,Magic ATT,Flat,1.0,0,21,40,4
2683,Emblem,Rare,Prime,Magic ATT,Flat,1.0,0,41,60,6
2684,Emblem,Rare,Prime,Magic ATT,Flat,1.0,0,61,80,8
2685,Emblem,Rare,Prime,Magic ATT,Flat,1.0,0,81,90,10
2686,Emblem,Rare,Prime,Magic ATT,Flat,1.0,0,91,300,12
2687,Emblem,Rare,Prime,MaxHP,Flat,1.0,0,0,20,10
2688,Emblem,Rare,Prime,MaxHP,Flat,1.0,0,21,50,15
2689,Emblem,Rare,Prime,MaxHP,Flat,1.0,0,51,90,50
2690,Emblem,Rare,Prime,MaxHP,Flat,1.0,0,91,300,100
2691,Emblem,Rare,Prime,MaxMP,Flat,1.0,0,0,20,10
2692,Emblem,Rare,Prime,MaxMP,Flat,1.0,0,21,50,15
2693,Emblem,Rare,Prime,MaxMP,Flat,1.0,0,51,90,50
2694,Emblem,Rare,Prime,MaxMP,Flat,1.0,0,91,300,100
2695,Emblem,Rare,Prime,DEF,Flat,1.0,0,0,20,10
2696,Emblem,Rare,Prime,DEF,Flat,1.0,0,21,50,15
2697,Emblem,Rare,Prime,DEF,Flat,1.0,0,51,90,50
2698,Emblem,Rare,Prime,DEF,Flat,1.0,0,91,300,100
2699,Emblem,Rare,Prime,Speed,Flat,1.0,0,0,20,2
2700,Emblem,Rare,Prime,Speed,Flat,1.0,0,21,50,3
2701,Emblem,Rare,Prime,Speed,Flat,1.0,0,51,80,4
2702,Emblem,Rare,Prime,Speed,Flat,1.0,0,81,110,5
2703,Emblem,Rare,Prime,Speed,Flat,1.0,0,111,300,6
2704,Emblem,Rare,Prime,Jump,Flat,1.0,0,0,20,2
2705,Emblem,Rare,Prime,Jump,Flat,1.0,0,21,50,3
2706,Emblem,Rare,Prime,Jump,Flat,1.0,0,51,80,4
2707,Emblem,Rare,Prime,Jump,Flat,1.0,0,81,110,5
2708,Emblem,Rare,Prime,Jump,Flat,1.0,0,111,300,6
2709,Emblem,Rare,Prime,STR%,Perc,1.0,0,0,30,1%
2710,Emblem,Rare,Prime,STR%,Perc,1.0,0,31,70,2%
2711,Emblem,Rare,Prime,STR%,Perc,1.0,0,71,300,3%
2712,Emblem,Rare,Prime,DEX%,Perc,1.0,0,0,30,1%
2713,Emblem,Rare,Prime,DEX%,Perc,1.0,0,31,70,2%
2714,Emblem,Rare,Prime,DEX%,Perc,1.0,0,71,300,3%
2715,Emblem,Rare,Prime,INT%,Perc,1.0,0,0,30,1%
2716,Emblem,Rare,Prime,INT%,Perc,1.0,0,31,70,2%
2717,Emblem,Rare,Prime,INT%,Perc,1.0,0,71,300,3%
2718,Emblem,Rare,Prime,LUK%,Perc,1.0,0,0,30,1%
2719,Emblem,Rare,Prime,LUK%,Perc,1.0,0,31,70,2%
2720,Emblem,Rare,Prime,LUK%,Perc,1.0,0,71,300,3%
2721,Emblem,Rare,Prime,Weapon ATT%,Perc,1.0,0,0,30,1%
2722,Emblem,Rare,Prime,Weapon ATT%,Perc,1.0,0,31,70,2%
2723,Emblem,Rare,Prime,Weapon ATT%,Perc,1.0,0,71,300,3%
2724,Emblem,Rare,Prime,Magic ATT%,Perc,1.0,0,0,30,1%
2725,Emblem,Rare,Prime,Magic ATT%,Perc,1.0,0,31,70,2%
2726,Emblem,Rare,Prime,Magic ATT%,Perc,1.0,0,71,300,3%
2727,Emblem,Rare,Prime,Damage%,Perc,1.0,0,0,30,1%
2728,Emblem,Rare,Prime,Damage%,Perc,1.0,0,31,70,2%
2729,Emblem,Rare,Prime,Damage%,Perc,1.0,0,71,300,3%
2730,Emblem,Rare,Prime,MaxHP%,Perc,1.0,0,0,90,1%
2731,Emblem,Rare,Prime,MaxHP%,Perc,1.0,0,91,300,2%
2732,Emblem,Rare,Prime,MaxMP%,Perc,1.0,0,0,90,1%
2733,Emblem,Rare,Prime,MaxMP%,Perc,1.0,0,91,300,2%
2734,Emblem,Rare,Prime,Critical Rate%,Perc,1.0,0,0,30,1%
2735,Emblem,Rare,Prime,Critical Rate%,Perc,1.0,0,31,70,2%
2736,Emblem,Rare,Prime,Critical Rate%,Perc,1.0,0,71,110,3%
2737,Emblem,Rare,Prime,Critical Rate%,Perc,1.0,0,111,300,4%
2738,Emblem,Rare,Prime,All Stats,Flat,1.0,0,0,20,1
2739,Emblem,Rare,Prime,All Stats,Flat,1.0,0,21,40,2
2740,Emblem,Rare,Prime,All Stats,Flat,1.0,0,41,60,3
2741,Emblem,Rare,Prime,All Stats,Flat,1.0,0,61,80,4
2742,Emblem,Rare,Prime,All Stats,Flat,1.0,0,81,300,5
2743,Emblem,Epic,Prime,STR%,Perc,1.0,0,0,30,2%
2744,Emblem,Epic,Prime,STR%,Perc,1.0,0,31,70,4%
2745,Emblem,Epic,Prime,STR%,Perc,1.0,0,71,300,6%
2746,Emblem,Epic,Prime,DEX%,Perc,1.0,0,0,30,2%
2747,Emblem,Epic,Prime,DEX%,Perc,1.0,0,31,70,4%
2748,Emblem,Epic,Prime,DEX%,Perc,1.0,0,71,300,6%
2749,Emblem,Epic,Prime,INT%,Perc,1.0,0,0,30,2%
2750,Emblem,Epic,Prime,INT%,Perc,1.0,0,31,70,4%
2751,Emblem,Epic,Prime,INT%,Perc,1.0,0,71,300,6%
2752,Emblem,Epic,Prime,LUK%,Perc,1.0,0,0,30,2%
2753,Emblem,Epic,Prime,LUK%,Perc,1.0,0,31,70,4%
2754,Emblem,Epic,Prime,LUK%,Perc,1.0,0,71,300,6%
2755,Emblem,Epic,Prime,Weapon ATT%,Perc,1.0,0,0,30,2%
2756,Emblem,Epic,Prime,Weapon ATT%,Perc,1.0,0,31,70,4%
2757,Emblem,Epic,Prime,Weapon ATT%,Perc,1.0,0,71,300,6%
2758,Emblem,Epic,Prime,Magic ATT%,Perc,1.0,0,0,30,2%
2759,Emblem,Epic,Prime,Magic ATT%,Perc,1.0,0,31,70,4%
2760,Emblem,Epic,Prime,Magic ATT%,Perc,1.0,0,71,300,6%
2761,Emblem,Epic,Prime,Damage%,Perc,1.0,0,0,30,2%
2762,Emblem,Epic,Prime,Damage%,Perc,1.0,0,31,70,4%
2763,Emblem,Epic,Prime,Damage%,Perc,1.0,0,71,300,6%
2764,Emblem,Epic,Prime,Critical Rate%,Perc,1.0,0,0,30,2%
2765,Emblem,Epic,Prime,Critical Rate%,Perc,1.0,0,31,70,4%
2766,Emblem,Epic,Prime,Critical Rate%,Perc,1.0,0,71,300,6%
2767,Emblem,Epic,Prime,MaxHP%,Perc,1.0,0,0,20,1%
2768,Emblem,Epic,Prime,MaxHP%,Perc,1.0,0,21,50,2%
2769,Emblem,Epic,Prime,MaxHP%,Perc,1.0,0,51,90,3%
2770,Emblem,Epic,Prime,MaxHP%,Perc,1.0,0,91,300,5%
2771,Emblem,Epic,Prime,MaxMP%,Perc,1.0,0,0,20,1%
2772,Emblem,Epic,Prime,MaxMP%,Perc,1.0,0,21,50,2%
2773,Emblem,Epic,Prime,MaxMP%,Perc,1.0,0,51,90,3%
2774,Emblem,Epic,Prime,MaxMP%,Perc,1.0,0,91,300,5%
2775,Emblem,Epic,Prime,All Stats%,Perc,1.0,0,0,30,1%
2776,Emblem,Epic,Prime,All Stats%,Perc,1.0,0,31,70,2%
2777,Emblem,Epic,Prime,All Stats%,Perc,1.0,0,71,300,3%
2778,Emblem,Epic,Prime,3% chance to recover HP when attacking.,Perc,0.03,0,0,10,20
2779,Emblem,Epic,Prime,3% chance to recover HP when attacking.,Perc,0.03,0,11,20,23
2780,Emblem,Epic,Prime,3% chance to recover HP when attacking.,Perc,0.03,0,21,30,26
2781,Emblem,Epic,Prime,3% chance to recover HP when attacking.,Perc,0.03,0,31,40,29
2782,Emblem,Epic,Prime,3% chance to recover HP when attacking.,Perc,0.03,0,41,50,32
2783,Emblem,Epic,Prime,3% chance to recover HP when attacking.,Perc,0.03,0,51,60,35
2784,Emblem,Epic,Prime,3% chance to recover HP when attacking.,Perc,0.03,0,61,70,38
2785,Emblem,Epic,Prime,3% chance to recover HP when attacking.,Perc,0.03,0,71,80,41
2786,Emblem,Epic,Prime,3% chance to recover HP when attacking.,Perc,0.03,0,81,90,44
2787,Emblem,Epic,Prime,3% chance to recover HP when attacking.,Perc,0.03,0,91,100,47
2788,Emblem,Epic,Prime,3% chance to recover HP when attacking.,Perc,0.03,0,101,110,50
2789,Emblem,Epic,Prime,3% chance to recover HP when attacking.,Perc,0.03,0,111,300,53
2790,Emblem,Epic,Prime,3% chance to recover MP when attacking.,Perc,0.03,0,0,10,20
2791,Emblem,Epic,Prime,3% chance to recover MP when attacking.,Perc,0.03,0,11,20,23
2792,Emblem,Epic,Prime,3% chance to recover MP when attacking.,Perc,0.03,0,21,30,26
2793,Emblem,Epic,Prime,3% chance to recover MP when attacking.,Perc,0.03,0,31,40,29
2794,Emblem,Epic,Prime,3% chance to recover MP when attacking.,Perc,0.03,0,41,50,32
2795,Emblem,Epic,Prime,3% chance to recover MP when attacking.,Perc,0.03,0,51,60,35
2796,Emblem,Epic,Prime,3% chance to recover MP when attacking.,Perc,0.03,0,61,70,38
2797,Emblem,Epic,Prime,3% chance to recover MP when attacking.,Perc,0.03,0,71,80,41
