,EquipGrp,Grade,GradeT,DisplayStat,StatT,Chance,Duration,MinLvl,MaxLvl,StatValue
2515,Demon Aegis ; Soul Rings,Rare,Non prime,INT,Flat,1.0,0,71,90,5
2516,Demon Aegis ; Soul Rings,Rare,Non prime,INT,Flat,1.0,0,91,300,6
2517,Demon Aegis ; Soul Rings,Rare,Non prime,LUK,Flat,1.0,0,0,20,1
2518,Demon Aegis ; Soul Rings,Rare,Non prime,LUK,Flat,1.0,0,21,40,2
2519,Demon Aegis ; Soul Rings,Rare,Non prime,LUK,Flat,1.0,0,41,50,3
2520,Demon Aegis ; Soul Rings,Rare,Non prime,LUK,Flat,1.0,0,51,70,4
2521,Demon Aegis ; Soul Rings,Rare,Non prime,LUK,Flat,1.0,0,71,90,5
2522,Demon Aegis ; Soul Rings,Rare,Non prime,LUK,Flat,1.0,0,91,300,6
2523,Demon Aegis ; Soul Rings,Rare,Non prime,MaxHP,Flat,1.0,0,0,10,5
2524,Demon Aegis ; Soul Rings,Rare,Non prime,MaxHP,Flat,1.0,0,11,20,10
2525,Demon Aegis ; Soul Rings,Rare,Non prime,MaxHP,Flat,1.0,0,21,30,15
2526,Demon Aegis ; Soul Rings,Rare,Non prime,MaxHP,Flat,1.0,0,31,40,20
2527,Demon Aegis ; Soul Rings,Rare,Non prime,MaxHP,Flat,1.0,0,41,50,25
2528,Demon Aegis ; Soul Rings,Rare,Non prime,MaxHP,Flat,1.0,0,51,60,30
2529,Demon Aegis ; Soul Rings,Rare,Non prime,MaxHP,Flat,1.0,0,61,70,35
2530,Demon Aegis ; Soul Rings,Rare,Non prime,MaxHP,Flat,1.0,0,71,80,40
2531,Demon Aegis ; Soul Rings,Rare,Non prime,MaxHP,Flat,1.0,0,81,90,45
2532,Demon Aegis ; Soul Rings,Rare,Non prime,MaxHP,Flat,1.0,0,91,100,50
2533,Demon Aegis ; Soul Rings,Rare,Non prime,MaxHP,Flat,1.0,0,101,110,55
2534,Demon Aegis ; Soul Rings,Rare,Non prime,MaxHP,Flat,1.0,0,111,300,60
2535,Demon Aegis ; Soul Rings,Rare,Non prime,Weapon ATT,Flat,1.0,0,0,20,1
2536,Demon Aegis ; Soul Rings,Rare,Non prime,Weapon ATT,Flat,1.0,0,21,40,2
2537,Demon Aegis ; Soul Rings,Rare,Non prime,Weapon ATT,Flat,1.0,0,41,60,3
2538,Demon Aegis ; Soul Rings,Rare,Non prime,Weapon ATT,Flat,1.0,0,61,80,4
2539,Demon Aegis ; Soul Rings,Rare,Non prime,Weapon ATT,Flat,1.0,0,81,90,5
2540,Demon Aegis ; Soul Rings,Rare,Non prime,Weapon ATT,Flat,1.0,0,91,300,6
2541,Demon Aegis ; Soul Rings,Rare,Non prime,Magic ATT,Flat,1.0,0,0,20,1
2542,Demon Aegis ; Soul Rings,Rare,Non prime,Magic ATT,Flat,1.0,0,21,40,2
2543,Demon Aegis ; Soul Rings,Rare,Non prime,Magic ATT,Flat,1.0,0,41,60,3
2544,Demon Aegis ; Soul Rings,Rare,Non prime,Magic ATT,Flat,1.0,0,61,80,4
2545,Demon Aegis ; Soul Rings,Rare,Non prime,Magic ATT,Flat,1.0,0,81,90,5
2546,Demon Aegis ; Soul Rings,Rare,Non prime,Magic ATT,Flat,1.0,0,91,300,6
2547,Demon Aegis ; Soul Rings,Rare,Prime,STR,Flat,1.0,0,0,20,2
2548,Demon Aegis ; Soul Rings,Rare,Prime,STR,Flat,1.0,0,21,40,4
2549,Demon Aegis ; Soul Rings,Rare,Prime,STR,Flat,1.0,0,41,50,6
2550,Demon Aegis ; Soul Rings,Rare,Prime,STR,Flat,1.0,0,51,70,8
2551,Demon Aegis ; Soul Rings,Rare,Prime,STR,Flat,1.0,0,71,90,10
2552,Demon Aegis ; Soul Rings,Rare,Prime,STR,Flat,1.0,0,91,300,12
2553,Demon Aegis ; Soul Rings,Rare,Prime,DEX,Flat,1.0,0,0,20,2
2554,Demon Aegis ; Soul Rings,Rare,Prime,DEX,Flat,1.0,0,21,40,4
2555,Demon Aegis ; Soul Rings,Rare,Prime,DEX,Flat,1.0,0,41,50,6
2556,Demon Aegis ; Soul Rings,Rare,Prime,DEX,Flat,1.0,0,51,70,8
2557,Demon Aegis ; Soul Rings,Rare,Prime,DEX,Flat,1.0,0,71,90,10
2558,Demon Aegis ; Soul Rings,Rare,Prime,DEX,Flat,1.0,0,91,300,12
2559,Demon Aegis ; Soul Rings,Rare,Prime,INT,Flat,1.0,0,0,20,2
2560,Demon Aegis ; Soul Rings,Rare,Prime,INT,Flat,1.0,0,21,40,4
2561,Demon Aegis ; Soul Rings,Rare,Prime,INT,Flat,1.0,0,41,50,6
2562,Demon Aegis ; Soul Rings,Rare,Prime,INT,Flat,1.0,0,51,70,8
2563,Demon Aegis ; Soul Rings,Rare,Prime,INT,Flat,1.0,0,71,90,10
2564,Demon Aegis ; Soul Rings,Rare,Prime,INT,Flat,1.0,0,91,300,12
2565,Demon Aegis ; Soul Rings,Rare,Prime,LUK,Flat,1.0,0,0,20,2
2566,Demon Aegis ; Soul Rings,Rare,Prime,LUK,Flat,1.0,0,21,40,4
2567,Demon Aegis ; Soul Rings,Rare,Prime,LUK,Flat,1.0,0,41,50,6
2568,Demon Aegis ; Soul Rings,Rare,Prime,LUK,Flat,1.0,0,51,70,8
2569,Demon Aegis ; Soul Rings,Rare,Prime,LUK,Flat,1.0,0,71,90,10
2570,Demon Aegis ; Soul Rings,Rare,Prime,LUK,Flat,1.0,0,91,300,12
2571,Demon Aegis ; Soul Rings,Rare,Prime,MaxHP,Flat,1.0,0,0,10,10
2572,Demon Aegis ; Soul Rings,Rare,Prime,MaxHP,Flat,1.0,0,11,20,20
2573,Demon Aegis ; Soul Rings,Rare,Prime,MaxHP,Flat,1.0,0,21,30,30
2574,Demon Aegis ; Soul Rings,Rare,Prime,MaxHP,Flat,1.0,0,31,40,40
2575,Demon Aegis ; Soul Rings,Rare,Prime,MaxHP,Flat,1.0,0,41,50,50
2576,Demon Aegis ; Soul Rings,Rare,Prime,MaxHP,Flat,1.0,0,51,60,60
2577,Demon Aegis ; Soul Rings,Rare,Prime,MaxHP,Flat,1.0,0,61,70,70
2578,Demon Aegis ; Soul Rings,Rare,Prime,MaxHP,Flat,1.0,0,71,80,80
2579,Demon Aegis ; Soul Rings,Rare,Prime,MaxHP,Flat,1.0,0,81,90,90
2580,Demon Aegis ; Soul Rings,Rare,Prime,MaxHP,Flat,1.0,0,91,100,100
2581,Demon Aegis ; Soul Rings,Rare,Prime,MaxHP,Flat,1.0,0,101,110,110
2582,Demon Aegis ; Soul Rings,Rare,Prime,MaxHP,Flat,1.0,0,111,300,120
2583,Demon Aegis ; Soul Rings,Rare,Prime,Weapon ATT,Flat,1.0,0,0,20,2
2584,Demon Aegis ; Soul Rings,Rare,Prime,Weapon ATT,Flat,1.0,0,21,40,4
2585,Demon Aegis ; Soul Rings,Rare,Prime,Weapon ATT,Flat,1.0,0,41,60,6
2586,Demon Aegis ; Soul Rings,Rare,Prime,Weapon ATT,Flat,1.0,0,61,80,8
2587,Demon Aegis ; Soul Rings,Rare,Prime,Weapon ATT,Flat,1.0,0,81,90,10
2588,Demon Aegis ; Soul Rings,Rare,Prime,Weapon ATT,Flat,1.0,0,91,300,12
2589,Demon Aegis ; Soul Rings,Rare,Prime,Magic ATT,Flat,1.0,0,0,20,2
2590,Demon Aegis ; Soul Rings,Rare,Prime,Magic ATT,Flat,1.0,0,21,40,4
2591,Demon Aegis ; Soul Rings,Rare,Prime,Magic ATT,Flat,1.0,0,41,60,6
2592,Demon Aegis ; Soul Rings,Rare,Prime,Magic ATT,Flat,1.0,0,61,80,8
2593,Demon Aegis ; Soul Rings,Rare,Prime,Magic ATT,Flat,1.0,0,81,90,10
2594,Demon Aegis ; Soul Rings,Rare,Prime,Magic ATT,Flat,1.0,0,91,300,12
2595,Demon Aegis ; Soul Rings,Rare,Prime,STR%,Perc,1.0,0,0,30,1%
2596,Demon Aegis ; Soul Rings,Rare,Prime,STR%,Perc,1.0,0,31,70,2%
2597,Demon Aegis ; Soul Rings,Rare,Prime,STR%,Perc,1.0,0,71,300,3%
2598,Demon Aegis ; Soul Rings,Rare,Prime,DEX%,Perc,1.0,0,0,30,1%
2599,Demon Aegis ; Soul Rings,Rare,Prime,DEX%,Perc,1.0,0,31,70,2%
2600,Demon Aegis ; Soul Rings,Rare,Prime,DEX%,Perc,1.0,0,71,300,3%
2601,Demon Aegis ; Soul Rings,Rare,Prime,INT%,Perc,1.0,0,0,30,1%
2602,Demon Aegis ; Soul Rings,Rare,Prime,INT%,Perc,1.0,0,31,70,2%
2603,Demon Aegis ; Soul Rings,Rare,Prime,INT%,Perc,1.0,0,71,300,3%
2604,Demon Aegis ; Soul Rings,Rare,Prime,LUK%,Perc,1.0,0,0,30,1%
2605,Demon Aegis ; Soul Rings,Rare,Prime,LUK%,Perc,1.0,0,31,70,2%
2606,Demon Aegis ; Soul Rings,Rare,Prime,LUK%,Perc,1.0,0,71,300,3%
2607,Demon Aegis ; Soul Rings,Rare,Prime,Weapon ATT%,Perc,1.0,0,0,30,1%
2608,Demon Aegis ; Soul Rings,Rare,Prime,Weapon ATT%,Perc,1.0,0,31,70,2%
2609,Demon Aegis ; Soul Rings,Rare,Prime,Weapon ATT%,Perc,1.0,0,71,300,3%
2610,Demon Aegis ; Soul Rings,Rare,Prime,Magic ATT%,Perc,1.0,0,0,30,1%
2611,Demon Aegis ; Soul Rings,Rare,Prime,Magic ATT%,Perc,1.0,0,31,70,2%
2612,Demon Aegis ; Soul Rings,Rare,Prime,Magic ATT%,Perc,1.0,0,71,300,3%
2613,Demon Aegis ; Soul Rings,Rare,Prime,Critical Rate ,Perc,1.0,0, 0 ,300,4%
2614,Demon Aegis ; Soul Rings,Rare,Prime,Damage%,Perc,1.0,0,0,30,1%
2615,Demon Aegis ; Soul Rings,Rare,Prime,Damage%,Perc,1.0,0,31,70,2%
2616,Demon Aegis ; Soul Rings,Rare,Prime,Damage%,Perc,1.0,0,71,300,3%
2617,Demon Aegis ; Soul Rings,Rare,Prime,All Stats,Flat,1.0,0,0,20,1
2618,Demon Aegis ; Soul Rings,Rare,Prime,All Stats,Flat,1.0,0,21,40,2
2619,Demon Aegis ; Soul Rings,Rare,Prime,All Stats,Flat,1.0,0,41,60,3
2620,Demon Aegis ; Soul Rings,Rare,Prime,All Stats,Flat,1.0,0,61,80,4
2621,Demon Aegis ; Soul Rings,Rare,Prime,All Stats,Flat,1.0,0,81,300,5
2622,Demon Aegis ; Soul Rings,Rare,Prime,Chance to inflict darkness when attacking,Flat,1.0,5,10,50,Reduces accuracy by 70% for 5 seconds
2623,Demon Aegis ; Soul Rings,Rare,Prime,Chance to inflict darkness when attacking,Flat,1.0,10,51,100,Reduces accuracy by 70% for 10 seconds
2624,Demon Aegis ; Soul Rings,Rare,Prime,Chance to inflict darkness when attacking,Flat,1.0,15,101,300,Reduces accuracy by 80% for 15 seconds
2625,Demon Aegis ; Soul Rings,Rare,Prime,Chance to inflict slow when attacking,Flat,1.0,10,10,70,Reduces speed by 30% for 10 seconds
2626,Demon Aegis ; Soul Rings,Rare,Prime,Chance to inflict slow when attacking,Flat,1.0,10,71,300,Reduces speed by 40% for 10 seconds
2627,Demon Aegis ; Soul Rings,Rare,Prime,Chance to inflict poison when attacking,Flat,1.0,20,10,20,20
2628,Demon Aegis ; Soul Rings,Rare,Prime,Chance to inflict poison when attacking,Flat,1.0,20,21,40,40
2629,Demon Aegis ; Soul Rings,Rare,Prime,Chance to inflict poison when attacking,Flat,1.0,20,41,60,60
2630,Demon Aegis ; Soul Rings,Rare,Prime,Chance to inflict poison when attacking,Flat,1.0,20,61,80,80
2631,Demon Aegis ; Soul Rings,Rare,Prime,Chance to inflict poison when attacking,Flat,1.0,20,81,100,100
2632,Demon Aegis ; Soul Rings,Rare,Prime,Chance to inflict poison when attacking,Flat,1.0,20,101,300,120
2633,Demon Aegis ; Soul Rings,Rare,Prime,Chance to inflict stun when attacking,Flat,1.0,3,10,70,Stuns for 3 seconds
2634,Demon Aegis ; Soul Rings,Rare,Prime,Chance to inflict stun when attacking,Flat,1.0,4,71,300,Stuns for 4 seconds
2635,Demon Aegis ; Soul Rings,Rare,Prime,Chance to inflict seal when attacking,Flat,1.0,4,10,70,Seals all skills for 4 seconds
2636,Demon Aegis ; Soul Rings,Rare,Prime,Chance to inflict seal when attacking,Flat,1.0,6,71,300,Seals all skills for 6 seconds
2637,Demon Aegis ; Soul Rings,Rare,Prime,Chance to inflict freeze when attacking,Flat,1.0,2,10,70,Freezes for 2 seconds
2638,Demon Aegis ; Soul Rings,Rare,Prime,Chance to inflict freeze when attacking,Flat,1.0,3,71,300,Freezes for 3 seconds
2639,Demon Aegis ; Soul Rings,Rare,Prime,Ignore Monster's DEF,Perc,1.0,0, 30 ,300,15%
2640,Demon Aegis ; Soul Rings,Epic,Prime,STR%,Perc,1.0,0,0,30,2%
2641,Demon Aegis ; Soul Rings,Epic,Prime,STR%,Perc,1.0,0,31,70,4%
2642,Demon Aegis ; Soul Rings,Epic,Prime,STR%,Perc,1.0,0,71,300,6%
2643,Demon Aegis ; Soul Rings,Epic,Prime,DEX%,Perc,1.0,0,0,30,2%
2644,Demon Aegis ; Soul Rings,Epic,Prime,DEX%,Perc,1.0,0,31,70,4%
2645,Demon Aegis ; Soul Rings,Epic,Prime,DEX%,Perc,1.0,0,71,300,6%
2646,Demon Aegis ; Soul Rings,Epic,Prime,INT%,Perc,1.0,0,0,30,2%
2647,Demon Aegis ; Soul Rings,Epic,Prime,INT%,Perc,1.0,0,31,70,4%
2648,Demon Aegis ; Soul Rings,Epic,Prime,INT%,Perc,1.0,0,71,300,6%
2649,Demon Aegis ; Soul Rings,Epic,Prime,LUK%,Perc,1.0,0,0,30,2%
2650,Demon Aegis ; Soul Rings,Epic,Prime,LUK%,Perc,1.0,0,31,70,4%
2651,Demon Aegis ; Soul Rings,Epic,Prime,LUK%,Perc,1.0,0,71,300,6%
2652,Demon Aegis ; Soul Rings,Epic,Prime,MaxHP%,Perc,1.0,0,0,30,2%
2653,Demon Aegis ; Soul Rings,Epic,Prime,MaxHP%,Perc,1.0,0,31,70,4%
2654,Demon Aegis ; Soul Rings,Epic,Prime,MaxHP%,Perc,1.0,0,71,300,6%
2655,Demon Aegis ; Soul Rings,Epic,Prime,Weapon ATT%,Perc,1.0,0,0,30,2%
2656,Demon Aegis ; Soul Rings,Epic,Prime,Weapon ATT%,Perc,1.0,0,31,70,4%
2657,Demon Aegis ; Soul Rings,Epic,Prime,Weapon ATT%,Perc,1.0,0,71,300,6%
2658,Demon Aegis ; Soul Rings,Epic,Prime,Magic ATT%,Perc,1.0,0,0,30,2%
2659,Demon Aegis ; Soul Rings,Epic,Prime,Magic ATT%,Perc,1.0,0,31,70,4%
2660,Demon Aegis ; Soul Rings,Epic,Prime,Magic ATT%,Perc,1.0,0,71,300,6%
2661,Demon Aegis ; Soul Rings,Epic,Prime,Critical Rate ,Perc,1.0,0, 0 ,300,8%
2662,Demon Aegis ; Soul Rings,Epic,Prime,Damage%,Perc,1.0,0,0,30,2%
2663,Demon Aegis ; Soul Rings,Epic,Prime,Damage%,Perc,1.0,0,31,70,4%
2664,Demon Aegis ; Soul Rings,Epic,Prime,Damage%,Perc,1.0,0,71,300,6%
2665,Demon Aegis ; Soul Rings,Epic,Prime,All Stats%,Perc,1.0,0,0,30,1%
2666,Demon Aegis ; Soul Rings,Epic,Prime,All Stats%,Perc,1.0,0,31,70,2%
2667,Demon Aegis ; Soul Rings,Epic,Prime,All Stats%,Perc,1.0,0,71,300,3%
2668,Demon Aegis ; Soul Rings,Epic,Prime,Ignore Monster's DEF,Perc,1.0,0, 50 ,300,15%
2669,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,0,10,3
2670,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,11,20,5
2671,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,21,30,7
2672,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,31,40,9
2673,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,41,50,11
2674,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,51,60,13
2675,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,61,70,15
2676,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,71,80,17
2677,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,81,90,19
2678,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,91,100,21
2679,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,101,110,23
2680,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,111,300,25
2681,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,0,10,5
2682,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,11,20,8
2683,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,21,30,11
2684,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,31,40,14
2685,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,41,50,17
2686,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,51,60,20
2687,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,61,70,23
2688,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,71,80,26
2689,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,81,90,29
2690,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,91,100,32
2691,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,101,110,35
2692,Demon Aegis ; Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,111,300,38
2693,Demon Aegis ; Soul Rings,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,0,10,7
2694,Demon Aegis ; Soul Rings,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,11,20,11
2695,Demon Aegis ; Soul Rings,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,21,30,15
2696,Demon Aegis ; Soul Rings,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,31,40,19
2697,Demon Aegis ; Soul Rings,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,41,50,23
2698,Demon Aegis ; Soul Rings,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,51,60,27
2699,Demon Aegis ; Soul Rings,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,61,70,31
2700,Demon Aegis ; Soul Rings,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,71,80,35
2701,Demon Aegis ; Soul Rings,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,81,90,39
2702,Demon Aegis ; Soul Rings,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,91,100,43
2703,Demon Aegis ; Soul Rings,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,101,110,47
2704,Demon Aegis ; Soul Rings,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,111,300,51
2705,Demon Aegis ; Soul Rings,Unique,Prime,STR%,Perc,0.3,0,0,30,3%
2706,Demon Aegis ; Soul Rings,Unique,Prime,STR%,Perc,0.3,0,31,70,6%
2707,Demon Aegis ; Soul Rings,Unique,Prime,STR%,Perc,0.3,0,71,300,9%
2708,Demon Aegis ; Soul Rings,Unique,Prime,DEX%,Perc,0.3,0,0,30,3%
2709,Demon Aegis ; Soul Rings,Unique,Prime,DEX%,Perc,0.3,0,31,70,6%
2710,Demon Aegis ; Soul Rings,Unique,Prime,DEX%,Perc,0.3,0,71,300,9%
2711,Demon Aegis ; Soul Rings,Unique,Prime,INT%,Perc,0.3,0,0,30,3%
2712,Demon Aegis ; Soul Rings,Unique,Prime,INT%,Perc,0.3,0,31,70,6%
2713,Demon Aegis ; Soul Rings,Unique,Prime,INT%,Perc,0.3,0,71,300,9%
2714,Demon Aegis ; Soul Rings,Unique,Prime,LUK%,Perc,0.3,0,0,30,3%
2715,Demon Aegis ; Soul Rings,Unique,Prime,LUK%,Perc,0.3,0,31,70,6%
2716,Demon Aegis ; Soul Rings,Unique,Prime,LUK%,Perc,0.3,0,71,300,9%
2717,Demon Aegis ; Soul Rings,Unique,Prime,Weapon ATT%,Perc,1.0,0,0,30,3%
2718,Demon Aegis ; Soul Rings,Unique,Prime,Weapon ATT%,Perc,1.0,0,31,70,6%
2719,Demon Aegis ; Soul Rings,Unique,Prime,Weapon ATT%,Perc,1.0,0,71,300,9%
2720,Demon Aegis ; Soul Rings,Unique,Prime,Magic ATT%,Perc,1.0,0,0,30,3%
2721,Demon Aegis ; Soul Rings,Unique,Prime,Magic ATT%,Perc,1.0,0,31,70,6%
2722,Demon Aegis ; Soul Rings,Unique,Prime,Magic ATT%,Perc,1.0,0,71,300,9%
2723,Demon Aegis ; Soul Rings,Unique,Prime,Critical Rate%,Perc,1.0,0,0,30,3%
2724,Demon Aegis ; Soul Rings,Unique,Prime,Critical Rate%,Perc,1.0,0,31,70,6%
2725,Demon Aegis ; Soul Rings,Unique,Prime,Critical Rate%,Perc,1.0,0,71,300,9%
2726,Demon Aegis ; Soul Rings,Unique,Prime,Damage%,Perc,1.0,0,0,30,3%
2727,Demon Aegis ; Soul Rings,Unique,Prime,Damage%,Perc,1.0,0,31,70,6%
2728,Demon Aegis ; Soul Rings,Unique,Prime,Damage%,Perc,1.0,0,71,300,9%
2729,Demon Aegis ; Soul Rings,Unique,Prime,All Stats%,Perc,1.0,0,0,30,2%
2730,Demon Aegis ; Soul Rings,Unique,Prime,All Stats%,Perc,1.0,0,31,70,4%
2731,Demon Aegis ; Soul Rings,Unique,Prime,All Stats%,Perc,1.0,0,71,300,6%
2732,Demon Aegis ; Soul Rings,Unique,Prime,Ignore Monster's DEF,Perc,1.0,0, 50 ,300,30%
2733,Demon Aegis ; Soul Rings,Unique,Prime,5% chance to ignore 20% of monster damage dealt,Perc,0.05,0, 20 ,300,20%
2734,Demon Aegis ; Soul Rings,Unique,Prime,5% chance to ignore 40% of monster damage dealt,Perc,0.05,0, 40 ,300,40%
2735,Demon Aegis ; Soul Rings,Unique,Prime,Damage to Boss Monsters,Perc,1.0,0, 100 ,300,30%
2736,Demon Aegis ; Soul Rings,Legendary,Prime,STR%,Perc,1.0,0,0,30,6%
2737,Demon Aegis ; Soul Rings,Legendary,Prime,STR%,Perc,1.0,0,31,70,9%
2738,Demon Aegis ; Soul Rings,Legendary,Prime,STR%,Perc,1.0,0,71,300,12%
2739,Demon Aegis ; Soul Rings,Legendary,Prime,DEX%,Perc,1.0,0,0,30,6%
2740,Demon Aegis ; Soul Rings,Legendary,Prime,DEX%,Perc,1.0,0,31,70,9%
2741,Demon Aegis ; Soul Rings,Legendary,Prime,DEX%,Perc,1.0,0,71,300,12%
2742,Demon Aegis ; Soul Rings,Legendary,Prime,INT%,Perc,1.0,0,0,30,6%
2743,Demon Aegis ; Soul Rings,Legendary,Prime,INT%,Perc,1.0,0,31,70,9%
2744,Demon Aegis ; Soul Rings,Legendary,Prime,INT%,Perc,1.0,0,71,300,12%
2745,Demon Aegis ; Soul Rings,Legendary,Prime,LUK%,Perc,1.0,0,0,30,6%
2746,Demon Aegis ; Soul Rings,Legendary,Prime,LUK%,Perc,1.0,0,31,70,9%
2747,Demon Aegis ; Soul Rings,Legendary,Prime,LUK%,Perc,1.0,0,71,300,12%
2748,Demon Aegis ; Soul Rings,Legendary,Prime,Weapon ATT%,Perc,1.0,0,0,30,6%
2749,Demon Aegis ; Soul Rings,Legendary,Prime,Weapon ATT%,Perc,1.0,0,31,70,9%
2750,Demon Aegis ; Soul Rings,Legendary,Prime,Weapon ATT%,Perc,1.0,0,71,300,12%
2751,Demon Aegis ; Soul Rings,Legendary,Prime,Magic ATT%,Perc,1.0,0,0,30,6%
2752,Demon Aegis ; Soul Rings,Legendary,Prime,Magic ATT%,Perc,1.0,0,31,70,9%
2753,Demon Aegis ; Soul Rings,Legendary,Prime,Magic ATT%,Perc,1.0,0,71,300,12%
2754,Demon Aegis ; Soul Rings,Legendary,Prime,Critical Rate%,Perc,1.0,0,0,30,6%
2755,Demon Aegis ; Soul Rings,Legendary,Prime,Critical Rate%,Perc,1.0,0,31,70,9%
2756,Demon Aegis ; Soul Rings,Legendary,Prime,Critical Rate%,Perc,1.0,0,71,300,12%
2757,Demon Aegis ; Soul Rings,Legendary,Prime,Damage%,Perc,1.0,0,0,30,6%
2758,Demon Aegis ; Soul Rings,Legendary,Prime,Damage%,Perc,1.0,0,31,70,9%
2759,Demon Aegis ; Soul Rings,Legendary,Prime,Damage%,Perc,1.0,0,71,300,12%
2760,Demon Aegis ; Soul Rings,Legendary,Prime,All Stats%,Perc,1.0,0,0,30,3%
2761,Demon Aegis ; Soul Rings,Legendary,Prime,All Stats%,Perc,1.0,0,31,70,6%
2762,Demon Aegis ; Soul Rings,Legendary,Prime,All Stats%,Perc,1.0,0,71,300,9%
2763,Demon Aegis ; Soul Rings,Legendary,Prime,Weapon ATT +1 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
2764,Demon Aegis ; Soul Rings,Legendary,Prime,Magic ATT +1 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
2765,Demon Aegis ; Soul Rings,Legendary,Prime,Ignore Monster's DEF,Perc,1.0,0, 50 ,300,35%
2766,Demon Aegis ; Soul Rings,Legendary,Prime,Ignore Monster's DEF,Perc,1.0,0, 100 ,300,40%
2767,Demon Aegis ; Soul Rings,Legendary,Prime,10% chance to ignore 20% of monster damage dealt,Perc,0.1,0, 20 ,300,20%
2768,Demon Aegis ; Soul Rings,Legendary,Prime,10% chance to ignore 40% of monster damage dealt,Perc,0.1,0, 40 ,300,40%
2769,Demon Aegis ; Soul Rings,Legendary,Prime,Damage to Boss Monsters,Perc,1.0,0, 50 ,300,30%
2770,Demon Aegis ; Soul Rings,Legendary,Prime,Damage to Boss Monsters,Perc,1.0,0, 100 ,300,35%
2771,Demon Aegis ; Soul Rings,Legendary,Prime,Damage to Boss Monsters,Perc,1.0,0, 100 ,300,40%
2772,Emblem,Rare,Non prime,STR,Flat,1.0,0,0,20,1
2773,Emblem,Rare,Non prime,STR,Flat,1.0,0,21,40,2
2774,Emblem,Rare,Non prime,STR,Flat,1.0,0,41,50,3
2775,Emblem,Rare,Non prime,STR,Flat,1.0,0,51,70,4
2776,Emblem,Rare,Non prime,STR,Flat,1.0,0,71,90,5
2777,Emblem,Rare,Non prime,STR,Flat,1.0,0,91,300,6
2778,Emblem,Rare,Non prime,DEX,Flat,1.0,0,0,20,1
2779,Emblem,Rare,Non prime,DEX,Flat,1.0,0,21,40,2
2780,Emblem,Rare,Non prime,DEX,Flat,1.0,0,41,50,3
2781,Emblem,Rare,Non prime,DEX,Flat,1.0,0,51,70,4
